id_formation,titre,description,objectif_pédagogique,public_cible,prérequis,thématique,sous-thématique,niveau,durée,format,langue,certification,plateforme_source,prix,date_mise_a_jour,mots_clés,note_utilisateurs,nombre_avis,taux_de_succès
340d9123-a0c2-483c-a797-29e414047519,Formation en Figma pour Intermédiaires,"Apprenez Figma à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Figma et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Figma,Avancé,28,Podcast,EN,Oui - Certificat de Figma,FutureLearn,145,2024-06-28,"Docker, Python, Scrum, React, Cryptographie",3.5,994,54
68178637-26bd-44d5-9d23-316b3ecac8f8,Formation en Node.js pour Débutants,"Apprenez Node.js à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Node.js et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Node.js,Facile,37,Podcast,FR,Oui,Fun-MOOC,365,2024-11-30,"Figma, Publicité, Python, CSS",3.5,2061,44
500cb73c-a09a-4129-bf22-2506715d4a24,Formation en Computer Vision pour Intermédiaires,"Apprenez Computer Vision à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Computer Vision et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Computer Vision,Facile,72,Projet,FR,Oui,Fun-MOOC,421,2025-05-09,"CSS, SQL, Django, Cryptographie, Machine Learning, Publicité, Big Data, Projet",4.8,2519,66
8da416cf-4aff-494d-be30-efb6d3726e46,Formation en Recrutement pour Experts,"Apprenez Recrutement à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Recrutement et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Recrutement,Facile,43,Vidéo,EN,Non,Coursera,118,2024-01-10,"HTML, UX, Agile, Big Data, Recrutement, Python, Sécurité, Deep Learning",4.7,1416,54
570d877e-6e62-4bd5-9c9f-b528c5f23835,Formation en Analyse Financière pour Débutants,"Apprenez Analyse Financière à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse Financière et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Analyse Financière,Avancé,7,PDF,FR,Non - Certificat de Analyse Financière,FutureLearn,455,2024-11-14,"Figma, CSS, Scrum, Deep Learning, Publicité",4.0,2028,84
6f348a51-489b-4986-b4ec-f3edeb4365d0,Formation en SQL pour Intermédiaires,"Apprenez SQL à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SQL et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,SQL,Avancé,66,PDF,EN,Oui - Certificat de SQL,OpenClassrooms,454,2024-01-12,"Deep Learning, UX, SEO, Machine Learning, Projet, Linux",4.2,2635,43
d90bd6cf-c969-4ad5-b5e9-e729b182482f,Formation en Computer Vision pour Experts,"Apprenez Computer Vision à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Computer Vision et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Computer Vision,Avancé,59,Vidéo,EN,Non,edX,255,2024-11-22,"Linux, Cloud, UX, Figma, CSS, Sécurité",3.8,2357,40
2bbda3cc-5d3b-441b-aab0-92159a142f59,Formation en Anglais Professionnel pour Intermédiaires,"Apprenez Anglais Professionnel à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Anglais Professionnel et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en langues est recommandé.,Langues,Anglais Professionnel,Facile,69,Projet,EN,Oui,Coursera,228,2023-07-03,"CSS, SEO, Linux, Django",4.8,1713,84
629f7a7b-9e6e-4220-a4fd-a9a105594c68,Formation en SIEM pour Intermédiaires,"Apprenez SIEM à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SIEM et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,SIEM,Intermédiaire,65,Vidéo,FR,Non,LinkedIn Learning,0,2024-02-20,"Big Data, React, Sécurité, SEO",4.6,1797,77
5f7ead1d-381b-4afa-a21f-dbd3afadf692,Formation en JavaScript pour Intermédiaires,"Apprenez JavaScript à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de JavaScript et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en développement web est recommandé.,Développement Web,JavaScript,Intermédiaire,33,Quiz,FR,Oui,Coursera,290,2024-01-21,"Publicité, CSS, Docker, Sécurité, Git, React, Projet, Python",4.7,2931,88
9644534e-df3d-49b9-bf88-12bc93a53dbd,Formation en Prince2 pour Débutants,"Apprenez Prince2 à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Prince2 et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Prince2,Facile,53,Podcast,FR,Oui,Fun-MOOC,240,2023-06-10,"HTML, SEO, Python, Deep Learning, SQL, UX, Cryptographie, Docker",3.4,2551,78
ef9fa01a-2574-474e-a4d7-43c020483e8f,Formation en Photoshop pour Débutants,"Apprenez Photoshop à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Photoshop et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Photoshop,Avancé,18,Vidéo,EN,Oui - Certificat de Photoshop,edX,246,2024-07-23,"Projet, Git, CSS, SQL, Cryptographie",4.5,625,89
12c5d7ae-be53-431d-86ab-b4aac20dedcf,Formation en Contrôle de Gestion pour Experts,"Apprenez Contrôle de Gestion à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Contrôle de Gestion et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Contrôle de Gestion,Facile,69,Projet,FR,Non,Fun-MOOC,283,2023-11-25,"SQL, Docker, Publicité, React, Cloud, Agile",3.8,937,64
599f2b35-be0f-4fa7-9787-9fe2a5b65074,Formation en Flask pour Experts,"Apprenez Flask à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Flask et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Flask,Facile,46,Projet,FR,Oui,edX,221,2023-12-12,"Publicité, UX, Kubernetes, Big Data, React, Flask, SQL, SEO",4.5,1140,79
ea276ac3-0ad7-49cf-81c2-79c3ac218811,Formation en SIEM pour Experts,"Apprenez SIEM à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SIEM et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,SIEM,Intermédiaire,12,Vidéo,FR,Non - Certificat de SIEM,Coursera,216,2023-08-22,"UX, Sécurité, SEO, SIEM, HTML, Big Data",3.1,1171,83
c0baa826-1df5-437e-975b-732e08a265db,Formation en Analyse de Données pour Intermédiaires,"Apprenez Analyse de Données à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse de Données et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Analyse de Données,Intermédiaire,32,Podcast,FR,Oui,edX,266,2023-05-16,"Cryptographie, Kubernetes, Machine Learning, Git, Django, CSS",4.2,91,77
32fe69ae-26a0-47aa-8f6d-02ff6f4a9145,Formation en React pour Intermédiaires,"Apprenez React à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de React et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en développement web est recommandé.,Développement Web,React,Avancé,18,Projet,FR,Oui - Certificat de React,Udemy,0,2024-11-26,"Publicité, Figma, HTML, CSS",3.8,1707,77
2189224d-c139-434d-908c-74da9f015861,Formation en Analyse de Données pour Experts,"Apprenez Analyse de Données à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse de Données et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,Analyse de Données,Intermédiaire,9,Quiz,FR,Non - Certificat de Analyse de Données,LinkedIn Learning,0,2024-04-01,"Big Data, Publicité, CSS, Machine Learning, SQL, Python, HTML, Django",4.5,1673,50
abcc5685-bf45-4352-ada2-4b8c8e7aba0d,Formation en Pentesting pour Intermédiaires,"Apprenez Pentesting à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pentesting et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,Pentesting,Intermédiaire,52,Projet,EN,Oui - Certificat de Pentesting,FutureLearn,497,2023-09-13,"Sécurité, Machine Learning, Figma, HTML, SQL, UX, CSS, UI",3.6,1172,45
9f514417-ec31-4743-a7f0-3234a4adca3e,Formation en Pentesting pour Experts,"Apprenez Pentesting à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pentesting et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,Pentesting,Facile,39,Quiz,FR,Oui,FutureLearn,211,2023-07-29,"CSS, UI, Big Data, Cloud, Machine Learning, Linux, React",3.7,312,61
86231fd9-030e-4297-a45f-b9b7910877c5,Formation en MLOps pour Experts,"Apprenez MLOps à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de MLOps et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,MLOps,Intermédiaire,10,Quiz,EN,Non - Certificat de MLOps,Udemy,0,2024-01-26,"Deep Learning, Big Data, Sécurité, SQL, CSS",3.7,711,79
9262e53b-32fd-44b3-8b38-d2c7c5683cec,Formation en NLP pour Intermédiaires,"Apprenez NLP à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de NLP et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,NLP,Avancé,49,Quiz,FR,Oui - Certificat de NLP,Fun-MOOC,444,2025-02-28,"Cryptographie, Cloud, Django, Docker",3.6,720,63
569c2e47-ac75-458e-a60d-1d4fcd682285,Formation en JavaScript pour Intermédiaires,"Apprenez JavaScript à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de JavaScript et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,JavaScript,Intermédiaire,54,Projet,EN,Oui - Certificat de JavaScript,LinkedIn Learning,383,2024-07-13,"Big Data, Agile, Python, Linux, Cloud, JavaScript, CSS",3.5,3000,95
c4c325c0-773d-475b-a129-a42437162552,Formation en Scrum pour Experts,"Apprenez Scrum à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Scrum et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Scrum,Facile,35,PDF,EN,Non,FutureLearn,135,2024-06-28,"Agile, Figma, SQL, Cloud, Git, Publicité, Machine Learning, SEO",4.8,1005,70
